P2_S5/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr: [(101, 68), (102, 68), (103, 68), (104, 75), (105, 68), (106, 68), (111, 15), (112, 15), (113, 15), (114, 8), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S5/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S5/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S5/anonymized/auditoryAphasia_6D_350_Block4_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S5/anonymized/auditoryAphasia_6D_350_Block4_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S5/anonymized/auditoryAphasia_6D_350_Block4_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S5/anonymized/auditoryAphasia_6D_350_Block4_Run5.vhdr: [(101, 68), (102, 75), (103, 68), (104, 68), (105, 68), (106, 68), (111, 15), (112, 8), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr: [(101, 73), (102, 73), (103, 73), (104, 73), (105, 75), (106, 73), (111, 15), (112, 15), (113, 15), (114, 15), (115, 13), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (206, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr: [(101, 72), (102, 72), (103, 72), (104, 75), (105, 72), (106, 72), (111, 15), (112, 15), (113, 15), (114, 12), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr: [(101, 68), (102, 68), (103, 68), (104, 68), (105, 75), (106, 68), (111, 15), (112, 15), (113, 15), (114, 15), (115, 8), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S6/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr: [(101, 68), (102, 68), (103, 75), (104, 68), (105, 68), (106, 68), (111, 15), (112, 15), (113, 8), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr: [(101, 73), (102, 66), (103, 66), (104, 66), (105, 68), (106, 66), (111, 8), (112, 15), (113, 15), (114, 15), (115, 13), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (206, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr: [(101, 68), (102, 62), (103, 62), (104, 62), (105, 66), (106, 65), (111, 9), (112, 15), (113, 15), (114, 15), (115, 11), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr: [(101, 70), (102, 70), (103, 70), (104, 75), (105, 70), (106, 70), (111, 15), (112, 15), (113, 15), (114, 10), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S7/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr: [(101, 69), (102, 69), (103, 75), (104, 69), (105, 69), (106, 69), (111, 15), (112, 15), (113, 9), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr: [(101, 75), (102, 74), (103, 74), (104, 74), (105, 74), (106, 74), (111, 14), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr: [(101, 68), (102, 68), (103, 72), (104, 68), (105, 68), (106, 71), (111, 15), (112, 15), (113, 11), (114, 15), (115, 15), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr: [(101, 75), (102, 72), (103, 72), (104, 72), (105, 72), (106, 72), (111, 12), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr: [(101, 68), (102, 68), (103, 75), (104, 68), (105, 68), (106, 68), (111, 15), (112, 15), (113, 8), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr: [(101, 64), (102, 68), (103, 64), (104, 64), (105, 65), (106, 70), (111, 15), (112, 11), (113, 15), (114, 15), (115, 14), (116, 9), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr: [(101, 65), (102, 67), (103, 65), (104, 66), (105, 65), (106, 72), (111, 15), (112, 13), (113, 15), (114, 14), (115, 15), (116, 8), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr: [(101, 69), (102, 69), (103, 75), (104, 69), (105, 69), (106, 69), (111, 15), (112, 15), (113, 9), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S8/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr: [(101, 68), (102, 68), (103, 68), (104, 75), (105, 68), (106, 68), (111, 15), (112, 15), (113, 15), (114, 8), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr: [(101, 73), (102, 73), (103, 73), (104, 73), (105, 73), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 13), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr: [(101, 75), (102, 71), (103, 71), (104, 71), (105, 71), (106, 71), (111, 11), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr: [(101, 73), (102, 73), (103, 75), (104, 73), (105, 73), (106, 73), (111, 15), (112, 15), (113, 13), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr: [(101, 70), (102, 75), (103, 70), (104, 70), (105, 70), (106, 70), (111, 15), (112, 10), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr: [(101, 68), (102, 68), (103, 68), (104, 75), (105, 68), (106, 68), (111, 15), (112, 15), (113, 15), (114, 8), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr: [(101, 74), (102, 74), (103, 74), (104, 75), (105, 74), (106, 74), (111, 15), (112, 15), (113, 15), (114, 14), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S9/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr: [(101, 75), (102, 75), (103, 75), (104, 75), (105, 75), (106, 75), (111, 15), (112, 15), (113, 15), (114, 15), (115, 15), (116, 15), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr: [(101, 60), (102, 56), (103, 56), (104, 56), (105, 56), (106, 56), (111, 8), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr: [(101, 56), (102, 52), (103, 56), (104, 52), (105, 52), (106, 52), (111, 8), (112, 12), (113, 8), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr: [(101, 56), (102, 56), (103, 56), (104, 56), (105, 56), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 8), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr: [(101, 56), (102, 56), (103, 56), (104, 56), (105, 60), (106, 56), (111, 12), (112, 12), (113, 12), (114, 12), (115, 8), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr: [(101, 59), (102, 59), (103, 59), (104, 59), (105, 59), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 11), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block3_Run6.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block4_Run1.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block4_Run2.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
P2_S10/anonymized/auditoryAphasia_6D_350_Block4_Run3.vhdr: [(101, 60), (102, 60), (103, 60), (104, 60), (105, 60), (106, 60), (111, 12), (112, 12), (113, 12), (114, 12), (115, 12), (116, 12), (201, 1), (202, 1), (203, 1), (204, 1), (205, 1), (255, 1)]
